title,brand,price,description,material,size,color,url,img_url
Pink,Tatuis,295000,Koleksi terbaru Tiara 505 Khayr Rahma Pink dari Tatuis,Silky Cotton,,Pink,https://www.hijup.com/id/mukena/89476-tiara-505-khayr-rahma-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/484050/big_Tiara_505_Pink_6.jpg
,Tsakhansa,285500,"Dengan desain yang unik sehingga membuat tampilan akan lebih trendy. Lembut, kilau, dan flowy

Terdapat pengait jari khusus kamu yang pengen tertutup sampai telapak tangan
Special edition berupa crystal sign di bagian baju

*tidak menerawang (dengan furing)","Shimmer & Pleats import bagian lengan
Lembut, kilau, dan flowy
*tidak menerawang (dengan furing)",All Size,Grey,https://www.hijup.com/id/long-dress/133106-alwa-dress,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/720671/big_hijup_2.JPG
Dusty Pink,Tatuis,225000,Koleksi terbaru Tiara 503 Nausheen Salihah Dusty Pink dari Tatuis,Polycotton,,Dusty Pink,https://www.hijup.com/id/mukena/89471-tiara-503-nausheen-salihah-dusty-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/483712/big_Tiara_503_Purple_3.jpg
,Hessya,699000,"Prayer Set Premium, Mukena satu set dengan sajadah dan pouch. atasan depan 117cm, bagian belakang 137cm, bawahan lingkar pinggang 43cm, panjang 116cm, sajadah lebar 48cm dan panjang 99cm",Premium Silk.,,lilac,https://www.hijup.com/id/mukena/84171-blooming-prayer-set-lilac,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/449258/big_IMG_9378.jpg
Shiva 173 Caliana Blandra Maxi Blue,,385000,,,,,https://www.hijup.com/id/categories/peralatan-sholat?product_search%5Bpage%5D=1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/765096/smaller_Shiva_173_Blue__1_.jpg
,Tsakhansa,338500,"Mukena Terusan yang memiliki desain cantik memiliki detail aksen serut pada bagian samping, serut dapat dilepas dan pasang. Dilengkapi pengait jari dan tas cantik sebesar telapak tangan, sehingga mudah untuk dibawa kemana-mana. 

Mukena dapat diatur beberapa look, diantaranya:
Ikat belakang, Ikat dalam, Resleting (lepas pasang). 
Didesain sedetail & senyaman mungkin agar dapat dipakai untuk daily, seserahan, umroh, dan haji. 

*Terdapat Pengait Jari
","Pleats  Import & Silk Semi Sutra:
-Pleats import kilau, bertekstur namun halus. 
-Silk halus, kilau, dingin anti panas",All Size,Choco,https://www.hijup.com/id/mukena/133052-aafia-mukena-terusan,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/720317/big_TSAKHANSA.png
Active Hijab Dama X Vala White,,159000,,,,,https://www.hijup.com/id/brands/dama,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/464523/smaller_white_front_shot_1.jpg
,Alunicorn,220000,"Naomi Blouse New Color

Alunicorn adalah brand lokal pertama yang membuat Pleats super mini
Material babydoll pleats super flowly dan sangat adem
Terdapat resleting di bagian belakang memudahkan kamu memakai blouse ini
Include inner sehingga tidak menerawang
Lengan karet sehingga wudhu friendly

Terdapat 4  Varian warna baru :
- Birch
- Cherry
- Fern
- Fossil

Size Chart Naomi Blouse :
Type A (S-M) / B (L-XL) / BS (XXL)

Panjang Baju 70/70/70 cm
Lebar Dada 96/102/110 cm
Panjang lengan 53/54/56 cm
Lingkar ketiak 42/44/45 cm

#Alunicorn #Naomi #Blouse","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",BS (XXL),Birch,https://www.hijup.com/id/blouse/131172-alunicorn-naomi-blouse-birch-blouse-wanita,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/710160/big_birch_1.png
,Tsakhansa,285000,"We present you Exclusive Series “Ancy Glow Outer”. Dengan desain yang unik sehingga membuat tampilan akan lebih trendy.
Lembut, kilau, dan flowy😍 
Ada pengait jari khusus kamu yang pengen tertutup sampai telapak tangan🥰
Special edition berupa crystal sign di bagian baju

*nb: only outer tanpa inner
",Shimmer Silk,All Size,Mint,https://www.hijup.com/id/cardigan/133107-ancy-glow-outer,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/720674/big_hijup_4.JPG
,Tsakhansa,373000,"Aina Prayer Set 3 in 1

mukena dapat diatur beberapa look, diantaranya:
Ikat belakang, Ikat dalam, Resleting (lepas pasang). Spesial terdapat crystal Sign by Tsakhansa.
Didesain sedetail & senyaman mungkin agar dapat dipakai untuk daily, umroh, dan haji. 

Info Detail:

*Terdapat pengait pada jari ","Material: 
*Silk Crincle 
Silk bertekstur namun halus, kilau, dingin anti panas",All Size,milo,https://www.hijup.com/id/mukena/133053-aina-mukena,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/720657/big_Tsakhansa1547.jpg
Sweet Chocolate,Cindra,362700,Celana Coklat Belah,Linen,M,Sweet Chocolate,https://www.hijup.com/id/pants/100698-celana-sweet-chocolate,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/542921/big_WhatsApp_Image_2022-06-08_at_10.58.59_AM__11_.jpeg
,Alunicorn,220000,"Naomi Blouse New Color

Alunicorn adalah brand lokal pertama yang membuat Pleats super mini
Material babydoll pleats super flowly dan sangat adem
Terdapat resleting di bagian belakang memudahkan kamu memakai blouse ini
Include inner sehingga tidak menerawang
Lengan karet sehingga wudhu friendly

Terdapat 4  Varian warna baru :
- Birch
- Cherry
- Fern
- Fossil

Size Chart Naomi Blouse :
Type A (S-M) / B (L-XL) / BS (XXL)

Panjang Baju 70/70/70 cm
Lebar Dada 96/102/110 cm
Panjang lengan 53/54/56 cm
Lingkar ketiak 42/44/45 cm

#Alunicorn #Naomi #Blouse","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",BS (XXL),Fossil,https://www.hijup.com/id/blouse/131182-alunicron-naomi-blouse-fossil-blouse-wanita,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/710170/big_fossil_1.png
,Alunicorn,220000,"Naomi Blouse New Color

Alunicorn adalah brand lokal pertama yang membuat Pleats super mini
Material babydoll pleats super flowly dan sangat adem
Terdapat resleting di bagian belakang memudahkan kamu memakai blouse ini
Include inner sehingga tidak menerawang
Lengan karet sehingga wudhu friendly

Terdapat 4  Varian warna baru :
- Birch
- Cherry
- Fern
- Fossil

Size Chart Naomi Blouse :
Type A (S-M) / B (L-XL) / BS (XXL)

Panjang Baju 70/70/70 cm
Lebar Dada 96/102/110 cm
Panjang lengan 53/54/56 cm
Lingkar ketiak 42/44/45 cm

#Alunicorn #Naomi #Blouse","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",BS (XXL),cherry,https://www.hijup.com/id/blouse/131173-alunicorn-naomi-blouse-cherry-blouse-wanita,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/710164/big_cherry_1.png
Grey,AMALA,400000,Mukena Flower Katun Grey dari AMALA. Koleksi Mukena muslim terbaru dengan material yang nyaman dikenakan.,Katun,,Grey,https://www.hijup.com/id/mukena/70638-mukena-flower-katun-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/377976/big_178210.jpg
,Tatuis,178750,Koleksi terbaru Shiva 145 Ganashri Baheeja Navy dari Tatuis,Premium Rayon Cotton,,Navy,https://www.hijup.com/id/mukena/117069-shiva-145-ganashri-baheeja-navy,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/644288/big_Shiva_145_Navy__2_.jpg
Levi Blouse Peach,,265000,,,,,https://www.hijup.com/id/tags/dec-pd?product_search%5Bpage%5D=18,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733642/smaller_v1-1852-134901-222360-26605-70-332508.jpg
,Tatuis,395000,Koleksi terbaru Shiva 143 Clemira Bellisa Maxi Blue dari Tatuis,Premium Rayon Cotton,,Blue,https://www.hijup.com/id/mukena/117051-shiva-143-clemira-bellisa-maxi-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/644054/big_Shiva_143_Blue__1_.jpg
,Cindra,422500,"Cindra Dusty Miller Pants - Long Pants

hai gurls, yuk manjain diri sendiri mempercantik tampilanmu bersama Tied Black Tulip dari CINDRA...
celana Dusty Miller di desain khusus buat kamu yang ingin tampil stylish di acara-acara formal ataupun non formal...
semua product CINDRA LIMITED EDITION ya guys, kita memang ga produksi banyak agar model bajunya ga pasaran, jadi gurls mari tampil BEDA & LUAR BIASA bersama CINDRA...

happy shopping gurls...",Katun,M,Dusty Miller,https://www.hijup.com/id/pants/100701-dusty-miller-pants-long-pants,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/591653/big_FILE142.jpg
,Alunicorn,249000,"Valda Blouse

Valda blouse dibuat dari bahan babydoll pleats super flowly. Terdapat layer di bagian depan serta resleting sehingga busui friendly. Model lengan lonceng dan terdapat karet yang pastinya wudhu friendly.

Tersedia 6 Warna:

1. Blossom

2. Bronze

3. Caramel

4. Cookies

5. Jade Black

6. Magenta

Size Chart:

Size:   A (S-M) / B (L-XL) / BS (XXL)

Lingkar Dada: 96 /102 /110 cm

Panjang Baju: 70 / 70 / 70 cm

Panjang Tangan: 53 / 54 / 55 cm

Lebar Pundak: 11 / 12 / 13 cm

Lingkar Ketiak: 42 / 44 / 46 cm

 

Happy Shopping Dear Aluni
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",BS (XXL),Blossom,https://www.hijup.com/id/blouse/131183-alunicorn-valda-blouse-blossom-blouse-wanita,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/710172/big_blossom_2.png
,Mamdav Official,319900,"* Material Kain Premium Cotton Dobby Combed 30S
* Tidak tipis, tidak terawang, tidak gerah, nyaman dipakai
* Karakter kain mewah dan unik dengan aksen dobby (Tenun) di permukaan kainnya
* Warna dan desain Cantik dan simple 
* Cocok digunakan di acara santai maupun formal

Detail : 
☆ Aksen ploi 3 di depan
☆ Busui n wudhu friendly
☆ Kantong sebelah kanan
☆ Karet pinggang kanan kiri

Available colour : 
※ Orange 
※ Cream

Size : LD/PB
S   : 96/136
M  : 100/140
L.  : 102/142
XL : 110/142",Premium Cotton Dobby  combed 30s ,M,Cream,https://www.hijup.com/id/long-dress/92878-nadhiva-dress-cotton-30s-cream,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/499663/big_Nadhiva_Cream.jpg
Purple,AMALA,237500,Mukena Daily Katun Plain Purple dari AMALA.,- Mukena.,,Purple,https://www.hijup.com/id/mukena/71567-mukena-daily-katun-plain-purple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/384507/big_180051.jpg
Grey,Tatuis,275000,"Material mukena berbahan Shakila Print, dengan Top lenght : 118 cm, Skirt lenghth : 114 cm",Shakila Print,,Grey,https://www.hijup.com/id/mukena/109370-tiara-524-qaidah-lashira-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/605085/big_S5_0146_Tiara_524_Grey_2.jpg
,Tatuis,475000,Koleksi terbaru Shiva 144 Arista Dhafiyah Olive dari Tatuis,Premium Rayon Cotton,,Olive,https://www.hijup.com/id/mukena/117065-shiva-144-arista-dhafiyah-olive,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/644216/big_Shiva_144_Olive__3_.jpg
,DAMA,150000,Koleksi terbaru Reusable Bag Cream dari DAMA,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Cream,https://www.hijup.com/id/bag/84404-reusable-bag-cream,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/458238/big_209531.jpg
,DAMA,159000,Koleksi terbaru Active Hijab Dama X Vala Navy dari DAMA,Jersey polyester,,Navy,https://www.hijup.com/id/instan-hijab/84421-active-hijab-dama-x-vala-navy,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/464535/big_Navy_front_shot_2.jpg
Terracota,DAMA,120000,Koleksi terbaru Basic Voila Plain Terracota dari DAMA,Voal,,Terracota,https://www.hijup.com/id/hijab-polos/84418-basic-voila-plain-terracota,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/458138/big_209545.jpg
,DAMA,159000,Koleksi terbaru Active Hijab Dama X Vala White dari DAMA,Jersey polyester,,White,https://www.hijup.com/id/instan-hijab/84423-active-hijab-dama-x-vala-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/464523/big_white_front_shot_1.jpg
Nude,DAMA,120000,Koleksi terbaru Basic Voila Plain Nude dari DAMA,Voal,,Nude,https://www.hijup.com/id/hijab-polos/84419-basic-voila-plain-nude,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/458130/big_209546.jpg
,Mamdav Official,280000,VIDIE DRESS Katun 40S dari Mamdav Official. Koleksi Long Dress muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",S,white - pink,https://www.hijup.com/id/long-dress/110437-vidie-dress-katun-40s,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/604768/big_A950F6EE-D8A0-46F9-9AF7-423B21C291E6.jpeg
PInk,May Vintage,275000,"Nara gingham dress ini memiliki detail cantik kombinasi bahan katun crinkle motif gingham dengan katun toyobo.
Terdapat aksesoris bunga organza di bagian samping dan aksen lipit di dada dengan kancing di bagian dalam.
Dress ini berpotongan simple dengan tali serut yang adjustable di bagian pinggang. 
Detail kerutan di pundak menambah manis tampilan klasik ini. Di bagian lengannya stretch untuk memudahkan berwudhu.

Tampilannya rapih dan elegan dengan bahan yang berkualitas dan nyaman, cocok digunakan untuk santai di dalam rumah atau bepergian.

Material : Katun crinkle

Bahan lembut, tidak menerawang, adem, menyerap keringat, lembut, jatuh,flowy dan tidak mudah kusut.



Size : S / M / L / XL 

Lingkar Dada : 88 / 93 / 100 / 112 cm

Bahu : 38 / 39 / 40 / 41 cm

Ketiak : 46 / 47 / 48 / 50 cm

Panjang Tangan 60 cm

Panjang baju 140 cm



Info : Model mengenakan size M tinggi 170 cm



*Terdapat perbedaan warna disebabkan oleh kamera, cahaya matahari dan display layar monitor",Material : Katun crinkle,Size L,PInk,https://www.hijup.com/id/long-dress/115754-nara-gingham-dress,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/634724/big_Nara_Gingham_Dress_-_Pink__2_.jpg
,Curated by Nimma,229000,Koleksi terbaru Mukena Dewasa Terusan Katun Mikro - Rahmah Peach Pink dari Curated by Nimma,katun mikro,All Size,Peach Pink,https://www.hijup.com/id/mukena/129459-mukena-dewasa-terusan-katun-mikro-rahmah-peach-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/702183/big_v1-1830-129459-213671-26240-46-318703.jpg
Black,Avc.id,285000,"Dress cantik dibuat dari kain yang memiliki karakter yang berkilau, ringan, adem dan juga lembut. ditambah aksen bordir di kerah yang lebar, cocok dipakai di segala acara.","Memiliki karakter kain yang berkilau, ringan, adem dan juga lembut. ",S,Black,https://www.hijup.com/id/long-dress/106710-luana-dress-hitam,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/590355/big_v1-1541-106710-181276-24965-76-264269.jpg
,DAMA,159000,Koleksi terbaru Active Hijab Dama X Vala Grey dari DAMA,Jersey polyester,,Grey,https://www.hijup.com/id/instan-hijab/84422-active-hijab-dama-x-vala-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/464531/big_Grey_front_shot_3.jpg
,Hajeera,265000,Levi Blouse Brown dari Hajeera. Koleksi Shirt muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Brown,https://www.hijup.com/id/shirt/134898-levi-blouse-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733622/big_v1-1852-134898-222357-26605-70-332499.jpg
,Hajeera,225000,Lafisa Blouse Yellow dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",XL,Yellow,https://www.hijup.com/id/shirt/134881-lafisa-blouse-yellow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733413/big_v1-1852-134881-222340-26605-70-332460.jpg
,Hajeera,225000,Lafisa Blouse Grey dari Hajeera. Koleksi Shirt muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",M,Grey,https://www.hijup.com/id/shirt/134883-lafisa-blouse-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733433/big_v1-1852-134883-222342-26605-70-332462.jpg
,Hajeera,225000,Lafisa Blouse Blue dari Hajeera. Koleksi Shirt muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",M,Blue,https://www.hijup.com/id/shirt/134882-lafisa-blouse-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733423/big_v1-1852-134882-222341-26605-70-332461.jpg
,Tatuis,99000,Koleksi terbaru Sajadah Tiara 074 Naushen Salima Travel Micro Tosca dari Tatuis,Waterproof,All Size,Tosca,https://www.hijup.com/id/sajadah/129333-sajadah-tiara-074-naushen-salima-travel-micro-tosca,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/703758/big_v1-175-129333-213452-26234-46-318442.jpg
Abu Muda,LEZAHRASIGNATURE,239000,"Jenis tipe celana panjang yang dapat sangat kamu andalkan
baik untuk digunakan untuk kegiatan sehari2, ngantor/meeting atau acara hangout.",- Celana panjang baggy,XXL /9115.JO,Abu Muda,https://www.hijup.com/id/pants/92928-longpant-baggy-twill-tina-abu-muda,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/499882/big_HJP_LGRY2.jpg
New Rory Outer for HIJUP,,499000,,,,,https://www.hijup.com/id/categories/outer,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/328929/smaller_New_Rory_Outer_for_HIJUPv1-778-61833-114962-21595-46-153568.jpg
